"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"27","Jerramy Stevens (FA)","22","0","231","10.5","26","0","4","0","0","0","0","10","71.1","7.1","0.0%"
"28","Tony Scheffler (FA)","18","0","286","15.9","29","0","4","1","3","0","0","12","70.9","5.9","0.0%"
"29","Courtney Anderson (FA)","25","0","285","11.4","35","0","2","0","0","0","0","12","65.5","5.5","0.0%"
"30","Vernon Davis (FA)","20","0","265","13.3","52","0","3","2","5","0","0","10","65.0","6.5","1.6%"
"31","Robert Royal (FA)","23","0","233","10.1","33","0","3","1","-9","0","0","15","63.4","4.2","0.0%"
"32","Randal Williams (FA)","28","0","293","10.5","28","0","0","0","0","0","0","14","57.3","4.1","0.0%"
"33","Daniel Graham (FA)","21","0","235","11.2","29","0","2","0","0","0","0","11","56.5","5.1","0.0%"
"34","Daniel Wilcox (FA)","20","0","166","8.3","35","0","3","0","0","0","0","14","54.6","3.9","0.0%"
"35","David Martin (FA)","21","0","198","9.4","23","0","2","0","0","0","0","8","52.8","6.6","0.0%"
"36","Reggie Kelly (FA)","21","0","254","12.1","32","0","1","0","0","0","0","13","52.4","4.0","0.0%"
"37","Bryan Fletcher (FA)","18","0","202","11.2","26","0","2","0","0","0","0","10","50.2","5.0","0.0%"
"38","Joe Klopfenstein (FA)","20","0","226","11.3","28","0","1","0","0","0","0","13","48.6","3.7","0.0%"
"39","Bubba Franks (FA)","25","0","232","9.3","19","0","0","0","0","0","0","11","48.2","4.4","0.0%"
"40","Matt Schobel (FA)","14","0","214","15.3","60","0","2","0","0","0","0","13","47.4","3.6","0.0%"
"41","Kris Wilson (FA)","15","0","132","8.8","19","0","3","0","0","0","0","12","46.2","3.9","0.0%"
"42","Stephen Alexander (FA)","18","0","160","8.9","24","0","2","0","0","0","0","10","46.0","4.6","0.0%"
"43","Kris Mangum (FA)","21","0","170","8.1","19","0","1","0","0","0","0","9","44.0","4.9","0.0%"
"44","Brandon Manumaleuna (FA)","14","0","91","6.5","19","0","3","1","1","0","0","8","41.2","5.2","0.0%"
"45","Ben Troupe (FA)","13","0","150","11.5","32","0","2","0","0","0","0","10","40.0","4.0","0.0%"
"46","Mike Sellers (FA)","18","0","105","5.8","15","0","1","12","51","0","0","16","39.6","2.5","0.0%"
"47","Anthony Becht (FA)","18","0","115","6.4","13","0","1","0","0","0","0","11","35.5","3.2","0.0%"
"48","Mark Campbell (FA)","18","0","164","9.1","33","0","0","0","0","0","0","11","34.4","3.1","0.0%"
"49","Justin Peelle (FA)","16","0","116","7.3","25","0","1","0","0","0","0","13","33.6","2.6","0.0%"
"50","David Thomas (FA)","11","0","159","14.5","36","0","1","0","0","0","0","6","32.9","5.5","0.0%"
"51","Adam Bergen (FA)","15","0","111","7.4","17","0","1","0","0","0","0","7","32.1","4.6","0.0%"
"52","Leonard Pope (FA)","16","0","161","10.1","33","0","0","0","0","0","0","14","32.1","2.3","0.0%"
"53","Tony Stewart (FA)","14","0","120","8.6","26","0","1","0","0","0","0","13","32.0","2.5","0.0%"
"54","John Madsen (FA)","11","0","146","13.3","57","0","1","0","0","0","0","9","31.6","3.5","0.0%"
"55","Marcedes Lewis (CHI)","13","0","126","9.7","31","0","1","0","0","0","0","13","31.6","2.4","0.1%"
"56","Michael Gaines (FA)","15","0","146","9.7","19","0","0","0","0","0","0","11","29.6","2.7","0.0%"
"57","Billy Miller (FA)","14","0","129","9.2","22","0","0","0","0","0","0","8","28.9","3.6","0.0%"
"58","Mark Bruener (FA)","9","0","62","6.9","25","0","2","0","0","0","0","8","27.2","3.4","0.0%"
"59","Anthony Fasano (FA)","14","0","126","9.0","22","0","0","0","0","0","0","16","26.6","1.7","0.1%"
"60","Jeb Putzier (FA)","13","0","125","9.6","26","0","0","0","0","0","0","9","25.5","2.8","0.0%"
"61","Donald Lee (FA)","10","0","150","15.0","32","0","0","0","0","0","0","10","25.0","2.5","0.0%"
"62","Marcus Pollard (FA)","12","0","100","8.3","22","0","0","0","0","0","0","10","22.0","2.2","0.0%"
"63","John Gilmore (FA)","6","0","38","6.3","18","0","2","0","0","0","0","6","21.8","3.6","0.0%"
"64","Jerame Tuman (FA)","7","0","73","10.4","21","0","1","0","0","0","0","7","20.3","2.9","0.0%"
"65","Maurice Stovall (FA)","7","0","102","14.6","27","0","0","2","29","0","0","4","20.1","5.0","0.0%"
"66","Visanthe Shiancoe (FA)","12","0","81","6.8","16","0","0","0","0","0","0","10","20.1","2.0","0.0%"
"67","Ernie Conwell (FA)","8","0","57","7.1","15","0","1","0","0","0","0","4","19.7","4.9","0.0%"
"68","Jeff Dugan (FA)","8","0","40","5.0","10","0","1","0","0","0","0","6","18.0","3.0","0.0%"
"69","Itula Mili (FA)","10","0","69","6.9","15","0","0","0","0","0","0","6","16.9","2.8","0.0%"
"70","Richard Owens (FA)","6","0","45","7.5","16","0","1","0","0","0","0","9","16.5","1.8","0.0%"
"71","Casey Fitzsimmons (FA)","7","0","71","10.1","18","0","0","0","0","0","0","7","14.1","2.0","0.0%"
"72","Dwayne Blakley (FA)","6","0","76","12.7","28","0","0","0","0","0","0","5","13.6","2.7","0.0%"
"73","Will Heller (FA)","4","0","32","8.0","12","0","1","0","0","0","0","13","13.2","1.0","0.0%"
"74","Ben Hartsock (FA)","6","0","68","11.3","23","0","0","0","0","0","0","6","12.8","2.1","0.0%"
"75","Dominique Byrd (FA)","2","0","39","19.5","27","0","1","0","0","0","0","1","11.9","11.9","0.0%"
"76","Aaron Walker (FA)","5","0","68","13.6","26","0","0","0","0","0","0","5","11.8","2.4","0.0%"
"77","Jimmy Kleinsasser (FA)","7","0","47","6.7","14","0","0","0","0","0","0","7","11.7","1.7","0.0%"
"78","Brad Cieslak (FA)","6","0","46","7.7","13","0","0","0","0","0","0","4","10.6","2.7","0.0%"
"79","Sean Ryan (FA)","6","0","44","7.3","10","0","0","0","0","0","0","7","10.4","1.5","0.0%"
"80","Madison Hedgecock (FA)","7","0","29","4.1","7","0","0","1","2","0","0","12","10.1","0.8","0.0%"
"81","Nate Jackson (FA)","5","0","49","9.8","24","0","0","0","0","0","0","5","9.9","2.0","0.0%"
"82","Kyle Brady (FA)","5","0","37","7.4","13","0","0","0","0","0","0","14","8.7","0.6","0.0%"
"83","John Owens (FA)","4","0","44","11.0","25","0","0","0","0","0","0","3","8.4","2.8","0.0%"
"84","Jason Dunn (FA)","4","0","40","10.0","15","0","0","0","0","0","0","7","8.0","1.1","0.0%"
"85","Gabriel Reid (FA)","4","0","37","9.3","19","0","0","0","0","0","0","3","7.7","2.6","0.0%"
"86","Todd Yoder (FA)","1","0","4","4.0","4","0","1","0","0","0","0","5","7.4","1.5","0.0%"
"87","Ryan Neufeld (FA)","1","0","4","4.0","4","0","1","0","0","0","0","4","7.4","1.9","0.0%"
"88","Jeff King (FA)","1","0","1","1.0","1","0","1","0","0","0","0","11","7.1","0.6","0.0%"
"89","Sean McHugh (FA)","3","0","25","8.3","11","0","0","0","0","0","0","3","5.5","1.8","0.0%"
"90","Delanie Walker (FA)","2","0","30","15.0","29","0","0","0","0","0","0","7","5.0","0.7","0.1%"
"91","Christian Fauria (FA)","2","0","17","8.5","11","0","0","0","0","0","0","3","3.7","1.2","0.0%"
"92","John Bronson (FA)","1","0","25","25.0","25","0","0","0","0","0","0","1","3.5","3.5","0.0%"
"93","Quinn Sypniewski (FA)","2","0","15","7.5","9","0","0","0","0","0","0","7","3.5","0.5","0.0%"
"94","James Hodgins (FA)","2","0","9","4.5","6","0","0","0","0","0","0","3","2.9","1.0","0.0%"
"95","Jerry Porter (FA)","1","0","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"96","Casey Cramer (FA)","2","0","8","4.0","6","0","0","0","0","0","0","10","2.8","0.3","0.0%"
"97","Nate Lawrie (FA)","1","0","17","17.0","17","0","0","0","0","0","0","2","2.7","1.4","0.0%"
"98","James Adkisson (FA)","1","0","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"99","Dave Moore (FA)","1","0","9","9.0","9","0","0","0","0","0","0","2","1.9","1.0","0.0%"
"100","Doug Jolley (FA)","1","0","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"101","Cooper Wallace (FA)","1","0","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"102","Kevin Everett (FA)","1","0","1","1.0","1","0","0","0","0","0","0","5","1.1","0.2","0.0%"
"103","Brian Kozlowski (FA)","1","0","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"104","Mike Bartrum (FA)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"105","Kendall Gammon (FA)","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"106","Tim Massaquoi (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Bennie Joppru (FA)","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"108","Zac Alcorn (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"109","Mike Leach (FA)","0","0","0","0","0","0","0","0","0","0","0","15","0.0","0.0","0.0%"
"110","Tory Humphrey (FA)","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"111","Billy Bajema (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"112","Brian Jennings (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
""
""
