season,Pos,Player,player_id,Team,ATT,PYDS,RYDS,TYDS,TTDS,FPTS
2002,DST,Tampa Bay Buccaneers,TB_DST,TB,0.0,0.0,0.0,0,6.0,219.0
2002,DST,Philadelphia Eagles,PHI_DST,PHI,0.0,0.0,0.0,0,4.0,191.0
2002,DST,Green Bay Packers,GB_DST,GB,0.0,0.0,0.0,0,4.0,176.0
2002,DST,Atlanta Falcons,ATL_DST,ATL,0.0,0.0,0.0,0,3.0,166.0
2002,DST,Carolina Panthers,CAR_DST,CAR,0.0,0.0,0.0,0,4.0,159.0
2002,DST,Pittsburgh Steelers,PIT_DST,PIT,0.0,0.0,0.0,0,2.0,150.0
2002,DST,Miami Dolphins,MIA_DST,MIA,0.0,0.0,0.0,0,2.0,149.0
2002,DST,Las Vegas Raiders,LV_DST,LV,0.0,0.0,0.0,0,6.0,147.0
2002,DST,Tennessee Titans,TEN_DST,TEN,0.0,0.0,0.0,0,4.0,144.0
2002,DST,New Orleans Saints,NO_DST,NO,0.0,0.0,0.0,0,6.0,141.0
2002,DST,Baltimore Ravens,BAL_DST,BAL,0.0,0.0,0.0,0,6.0,138.0
2002,DST,Los Angeles Chargers,LAC_DST,LAC,0.0,0.0,0.0,0,4.0,133.0
2002,DST,New England Patriots,NE_DST,NE,0.0,0.0,0.0,0,6.0,129.0
2002,DST,New York Giants,NYG_DST,NYG,0.0,0.0,0.0,0,2.0,125.0
2002,DST,Indianapolis Colts,IND_DST,IND,0.0,0.0,0.0,0,1.0,123.0
2002,DST,Dallas Cowboys,DAL_DST,DAL,0.0,0.0,0.0,0,5.0,122.0
2002,DST,Houston Texans,HOU_DST,HOU,0.0,0.0,0.0,0,4.0,121.0
2002,DST,Denver Broncos,DEN_DST,DEN,0.0,0.0,0.0,0,3.0,120.0
2002,DST,Washington Commanders,WAS_DST,WAS,0.0,0.0,0.0,0,3.0,119.0
2002,DST,Los Angeles Rams,LAR_DST,LAR,0.0,0.0,0.0,0,2.0,118.0
2002,DST,Jacksonville Jaguars,JAC_DST,JAC,0.0,0.0,0.0,0,1.0,112.0
2002,DST,Seattle Seahawks,SEA_DST,SEA,0.0,0.0,0.0,0,5.0,108.0
2002,DST,Chicago Bears,CHI_DST,CHI,0.0,0.0,0.0,0,1.0,106.0
2002,DST,Cleveland Browns,CLE_DST,CLE,0.0,0.0,0.0,0,3.0,105.0
2002,DST,San Francisco 49ers,SF_DST,SF,0.0,0.0,0.0,0,2.0,104.0
2002,DST,Kansas City Chiefs,KC_DST,KC,0.0,0.0,0.0,0,4.0,103.0
2002,DST,Detroit Lions,DET_DST,DET,0.0,0.0,0.0,0,6.0,103.0
2002,DST,New York Jets,NYJ_DST,NYJ,0.0,0.0,0.0,0,4.0,97.0
2002,DST,Cincinnati Bengals,CIN_DST,CIN,0.0,0.0,0.0,0,4.0,83.0
2002,DST,Arizona Cardinals,ARI_DST,ARI,0.0,0.0,0.0,0,3.0,83.0
2002,DST,Buffalo Bills,BUF_DST,BUF,0.0,0.0,0.0,0,3.0,82.0
2002,DST,Minnesota Vikings,MIN_DST,MIN,0.0,0.0,0.0,0,1.0,76.0
2002,K,Morten Andersen,00-0000282,KC,77.0,0.0,0.0,0,0.0,51.0
2002,K,Sebastian Janikowski,00-0019646,LV,83.0,0.0,0.0,0,0.0,50.0
2002,K,Ryan Longwell,00-0010072,GB,78.0,0.0,0.0,0,0.0,44.0
2002,K,David Akers,00-0000108,PHI,77.0,0.0,0.0,0,0.0,44.0
2002,K,Jason Elam,00-0004811,DEN,79.0,0.0,0.0,0,0.0,42.0
2002,K,Olindo Mare,00-0010373,MIA,73.0,0.0,0.0,0,0.0,42.0
2002,K,Jay Feely,00-0019770,ATL,82.0,0.0,0.0,0,0.0,42.0
2002,K,Mike Hollis,00-0007622,BUF,73.0,0.0,0.0,0,0.0,40.0
2002,K,Rian Lindell,00-0019310,SEA,67.0,0.0,0.0,0,0.0,38.0
2002,K,Jeff Wilkins,00-0017693,LAR,62.0,0.0,0.0,0,0.0,37.0
2002,K,John Carney,00-0002655,NO,72.0,0.0,0.0,0,0.0,37.0
2002,K,Gary Anderson,00-0000313,MIN,59.0,0.0,0.0,0,0.0,36.0
2002,K,Joe Nedney,00-0011970,TEN,67.0,0.0,0.0,0,0.0,36.0
2002,K,Adam Vinatieri,00-0016919,NE,66.0,0.0,0.0,0,0.0,36.0
2002,K,Steve Christie,00-0002975,LAC,61.0,0.0,0.0,0,0.0,35.0
2002,K,John Hall,00-0006662,NYJ,66.0,0.0,0.0,0,0.0,35.0
2002,K,Mike Vanderjagt,00-0016830,IND,65.0,0.0,0.0,0,0.0,34.0
2002,K,Phil Dawson,00-0004091,CLE,63.0,0.0,0.0,0,0.0,34.0
2002,K,Jose Cortez,00-0003501,SF,66.0,0.0,0.0,0,0.0,34.0
2002,K,Matt Stover,00-0015784,BAL,58.0,0.0,0.0,0,0.0,33.0
2002,K,Martin Gramatica,00-0006223,TB,71.0,0.0,0.0,0,0.0,32.0
2002,K,Jason Hanson,00-0006800,DET,59.0,0.0,0.0,0,0.0,31.0
2002,K,Neil Rackers,00-0019676,CIN,49.0,0.0,0.0,0,0.0,30.0
2002,K,Matt Bryant,00-0020578,NYG,64.0,0.0,0.0,0,0.0,30.0
2002,K,Paul Edinger,00-0019490,CHI,57.0,0.0,0.0,0,0.0,29.0
2002,K,Bill Gramatica,00-0020296,ARI,50.0,0.0,0.0,0,0.0,29.0
2002,K,Todd Peterson,00-0012875,PIT,46.0,0.0,0.0,0,0.0,25.0
2002,K,Billy Cundiff,00-0020972,DAL,44.0,0.0,0.0,0,0.0,25.0
2002,K,Shayne Graham,00-0019536,CAR,39.0,0.0,0.0,0,0.0,21.0
2002,K,Kris Brown,00-0001980,HOU,44.0,0.0,0.0,0,0.0,20.0
2002,K,James Tuthill,00-0019542,LAC,37.0,0.0,0.0,0,0.0,20.0
2002,K,Jeff Chandler,00-0021226,SF,26.0,0.0,0.0,0,0.0,14.0
2002,K,Hayden Epstein,00-0021347,JAC,22.0,0.0,0.0,0,0.0,13.0
2002,K,Tim Seder,00-0018949,JAC,23.0,0.0,0.0,0,0.0,11.0
2002,K,Jeff Reed,00-0020737,PIT,30.0,0.0,0.0,0,0.0,10.0
2002,K,Danny Boyd,00-0020577,JAC,12.0,0.0,0.0,0,0.0,7.0
2002,K,Doug Brien,00-0001759,MIN,13.0,0.0,0.0,0,0.0,5.0
2002,K,John Kasay,00-0009028,CAR,10.0,0.0,0.0,0,0.0,5.0
2002,K,Brett Conway,00-0003395,WAS,5.0,0.0,0.0,0,0.0,4.0
2002,K,Michael Husted,00-0007983,KC,4.0,0.0,0.0,0,0.0,3.0
2002,K,Jon Hilbert,00-0019343,CAR,5.0,0.0,0.0,0,0.0,3.0
2002,K,Richie Cunningham,00-0003762,JAC,3.0,0.0,0.0,0,0.0,2.0
2002,K,Allen Rossum,00-0014071,ATL,0.0,0.0,0.0,0,0.0,0.0
2002,K,Wade Richey,00-0013699,LAC,0.0,0.0,0.0,0,0.0,0.0
2002,K,J.R. Jenkins,00-0020685,BAL,1.0,0.0,0.0,0,0.0,0.0
2002,K,Charlie Rogers,00-0013958,BUF,0.0,0.0,0.0,0,0.0,0.0
2002,K,Reginald Swinton,00-0015980,DAL,0.0,0.0,0.0,0,0.0,0.0
2002,K,Travis Dorsch,00-0021232,CIN,0.0,0.0,0.0,0,0.0,0.0
2002,K,Jason Baker,00-0019921,PHI,0.0,0.0,0.0,0,0.0,0.0
2002,QB,Rich Gannon,00-0005741,LV,668.0,4689.0,156.0,4845,29.0,303.3
2002,QB,Daunte Culpepper,00-0003739,MIN,655.0,3853.0,609.0,4462,28.0,284.9
2002,QB,Michael Vick,00-0020245,ATL,534.0,2936.0,777.0,3713,24.0,280.8
2002,QB,Peyton Manning,00-0010346,IND,629.0,4200.0,148.0,4348,29.0,265.1
2002,QB,Aaron Brooks,00-0001823,NO,590.0,3572.0,253.0,3825,29.0,256.3
2002,QB,Trent Green,00-0006355,KC,501.0,3690.0,225.0,3915,27.0,256.1
2002,QB,Steve McNair,00-0011024,TEN,574.0,3387.0,440.0,3827,25.0,253.5
2002,QB,Jeff Garcia,00-0005755,SF,601.0,3344.0,353.0,3697,24.0,251.1
2002,QB,Drew Bledsoe,00-0001361,BUF,637.0,4359.0,67.0,4426,26.0,251.0
2002,QB,Tom Brady,00-0019596,NE,643.0,3764.0,110.0,3874,29.0,245.6
2002,QB,Donovan McNabb,00-0011022,PHI,424.0,2289.0,460.0,2749,23.0,223.7
2002,QB,Brett Favre,00-0005106,GB,576.0,3658.0,73.0,3731,27.0,221.7
2002,QB,Chad Pennington,00-0019559,NYJ,428.0,3120.0,49.0,3169,24.0,217.8
2002,QB,Kerry Collins,00-0003292,NYG,589.0,4073.0,-3.0,4070,19.0,210.6
2002,QB,Brad Johnson,00-0008442,TB,464.0,3049.0,30.0,3079,22.0,200.9
2002,QB,Drew Brees,00-0020531,LAC,564.0,3284.0,130.0,3414,18.0,188.5
2002,QB,Mark Brunell,00-0002110,JAC,459.0,2788.0,207.0,2995,17.0,186.2
2002,QB,Matt Hasselbeck,00-0007091,SEA,459.0,3075.0,202.0,3277,16.0,183.2
2002,QB,Jake Plummer,00-0013042,ARI,576.0,2972.0,283.0,3255,20.0,182.3
2002,QB,Jon Kitna,00-0009311,CIN,497.0,3178.0,57.0,3235,20.0,176.7
2002,QB,Brian Griese,00-0006423,DEN,473.0,3214.0,107.0,3321,16.0,175.2
2002,QB,Tommy Maddox,00-0010261,PIT,396.0,2836.0,43.0,2879,20.0,165.8
2002,QB,Tim Couch,00-0003535,CLE,466.0,2842.0,77.0,2919,18.0,155.4
2002,QB,David Carr,00-0020608,HOU,503.0,2592.0,282.0,2874,12.0,146.0
2002,QB,Jay Fiedler,00-0005180,MIA,320.0,2024.0,99.0,2123,17.0,144.9
2002,QB,Rodney Peete,00-0012732,CAR,403.0,2630.0,14.0,2644,15.0,124.7
2002,QB,Jeff Blake,00-0001335,BAL,334.0,2084.0,106.0,2190,14.0,123.9
2002,QB,Marc Bulger,00-0019599,LAR,226.0,1826.0,-13.0,1813,15.0,119.0
2002,QB,Jim Miller,00-0011276,CHI,327.0,1944.0,11.0,1955,13.0,108.8
2002,QB,Joey Harrington,00-0021141,DET,436.0,2294.0,4.0,2298,12.0,106.2
2002,QB,Kordell Stewart,00-0015700,PIT,209.0,1155.0,191.0,1346,8.0,87.3
2002,QB,Shane Matthews,00-0010560,WAS,249.0,1251.0,31.0,1282,11.0,84.9
2002,QB,Patrick Ramsey,00-0021379,WAS,240.0,1539.0,-1.0,1538,10.0,79.5
2002,QB,Mike McMahon,00-0020308,DET,161.0,874.0,96.0,970,10.0,74.3
2002,QB,Quincy Carter,00-0020404,DAL,248.0,1465.0,91.0,1556,7.0,73.7
2002,QB,Chad Hutchinson,00-0020562,DAL,268.0,1555.0,74.0,1629,7.0,65.5
2002,QB,Ray Lucas,00-0010137,MIA,196.0,1045.0,126.0,1171,6.0,62.4
2002,QB,Chris Redman,00-0019709,BAL,192.0,1034.0,8.0,1042,7.0,60.1
2002,QB,Steve Beuerlein,00-0001218,DEN,122.0,925.0,9.0,934,7.0,55.9
2002,QB,Kelly Holcomb,00-0007576,CLE,114.0,790.0,9.0,799,8.0,54.4
2002,QB,Jamie Martin,00-0010455,LAR,200.0,1216.0,6.0,1222,7.0,53.3
2002,QB,A.J. Feeley,00-0020305,PHI,166.0,1011.0,6.0,1017,6.0,53.0
2002,QB,Trent Dilfer,00-0004293,SEA,178.0,1182.0,27.0,1209,4.0,52.0
2002,QB,Kurt Warner,00-0017200,LAR,228.0,1431.0,33.0,1464,3.0,46.4
2002,QB,Chris Chandler,00-0002876,CHI,171.0,1023.0,32.0,1055,4.0,46.0
2002,QB,Danny Wuerffel,00-0018333,WAS,102.0,719.0,76.0,795,3.0,34.4
2002,QB,David Garrard,00-0021231,JAC,71.0,231.0,139.0,370,3.0,33.1
2002,QB,Doug Johnson,00-0019087,ATL,65.0,448.0,16.0,464,3.0,27.5
2002,QB,Vinny Testaverde,00-0016193,NYJ,85.0,499.0,23.0,522,3.0,26.3
2002,QB,Rob Johnson,00-0008612,TB,102.0,536.0,73.0,609,1.0,24.8
2002,QB,Koy Detmer,00-0004229,PHI,30.0,224.0,4.0,228,3.0,23.4
2002,QB,Tim Rattay,00-0019623,SF,48.0,232.0,0.0,232,2.0,17.2
2002,QB,Henry Burris,00-0019764,CHI,66.0,207.0,104.0,311,3.0,16.6
2002,QB,Gus Frerotte,00-0005589,CIN,89.0,437.0,22.0,459,1.0,13.7
2002,QB,Doug Pederson,00-0012726,GB,29.0,134.0,-1.0,133,1.0,9.2
2002,QB,Randy Fasani,00-0021254,CAR,62.0,171.0,95.0,266,0.0,8.3
2002,QB,Todd Collins,00-0003315,KC,7.0,73.0,7.0,80,1.0,7.6
2002,QB,Jake Delhomme,00-0004161,NO,14.0,113.0,-2.0,111,0.0,4.3
2002,QB,Shaun King,00-0009266,TB,31.0,80.0,25.0,105,0.0,3.7
2002,QB,Cory Sauter,00-0014384,CHI,11.0,59.0,8.0,67,0.0,3.2
2002,QB,Doug Flutie,00-0005363,LAC,12.0,64.0,6.0,70,0.0,3.2
2002,QB,Todd Bouman,00-0001545,MIN,7.0,85.0,9.0,94,0.0,2.3
2002,QB,Tory Woodbury,00-0020126,NYJ,0.0,0.0,0.0,0,0.0,2.3
2002,QB,Chris Weinke,00-0020434,CAR,43.0,180.0,9.0,189,0.0,2.1
2002,QB,Akili Smith,00-0015082,CIN,37.0,117.0,5.0,122,0.0,1.2
2002,QB,Jesse Palmer,00-0020483,NYG,5.0,30.0,-3.0,27,0.0,0.9
2002,QB,Neil O'Donnell,00-0012261,TEN,8.0,24.0,-3.0,21,0.0,0.6
2002,QB,Damon Huard,00-0007835,NE,1.0,0.0,4.0,4,0.0,0.4
2002,QB,Scott Covington,00-0003557,LAR,5.0,7.0,0.0,7,0.0,0.3
2002,QB,Alex Van Pelt,00-0016838,BUF,2.0,5.0,0.0,5,0.0,0.2
2002,QB,D'Wayne Bates,00-0000869,MIN,0.0,0.0,0.0,0,0.0,0.0
2002,QB,Jonathan Quinn,00-0013338,KC,1.0,0.0,-1.0,-1,0.0,-0.1
2002,QB,Marques Tuiasosopo,00-0020405,LV,2.0,0.0,-3.0,-3,0.0,-0.3
2002,QB,Rohan Davey,00-0021238,NE,4.0,3.0,-4.0,-1,0.0,-0.3
2002,QB,Sage Rosenfels,00-0020480,MIA,5.0,0.0,-9.0,-9,0.0,-0.9
2002,QB,Josh McCown,00-0021206,ARI,19.0,66.0,20.0,86,0.0,-1.4
2002,QB,Terrell Buckley,00-0002185,NE,0.0,0.0,0.0,0,0.0,-2.0
2002,RB,Priest Holmes,00-0007661,KC,313.0,672.0,1615.0,2287,24.0,440.7
2002,RB,LaDainian Tomlinson,00-0020536,LAC,372.0,489.0,1683.0,2172,15.0,384.2
2002,RB,Ricky Williams,00-0017915,MIA,383.0,363.0,1853.0,2216,17.0,360.6
2002,RB,Charlie Garner,00-0005779,LV,182.0,941.0,962.0,1903,11.0,347.3
2002,RB,Shaun Alexander,00-0019647,SEA,295.0,460.0,1175.0,1635,18.0,328.5
2002,RB,Tiki Barber,00-0000745,NYG,304.0,597.0,1387.0,1984,11.0,321.4
2002,RB,Clinton Portis,00-0021179,DEN,273.0,364.0,1508.0,1872,17.0,316.2
2002,RB,Deuce McAllister,00-0020527,NO,325.0,352.0,1388.0,1740,16.0,311.0
2002,RB,Travis Henry,00-0020471,BUF,325.0,309.0,1438.0,1747,14.0,285.7
2002,RB,Marshall Faulk,00-0005092,LAR,212.0,537.0,953.0,1490,10.0,283.0
2002,RB,Fred Taylor,00-0016098,JAC,287.0,408.0,1314.0,1722,8.0,269.2
2002,RB,Ahman Green,00-0006305,GB,286.0,393.0,1240.0,1633,9.0,268.3
2002,RB,Eddie George,00-0005883,TEN,343.0,255.0,1165.0,1420,14.0,262.0
2002,RB,Duce Staley,00-0015523,PHI,269.0,541.0,1029.0,1570,8.0,258.0
2002,RB,Jamal Lewis,00-0019693,BAL,308.0,442.0,1327.0,1769,7.0,251.9
2002,RB,Corey Dillon,00-0004304,CIN,314.0,298.0,1311.0,1609,7.0,241.9
2002,RB,Curtis Martin,00-0010442,NYJ,261.0,362.0,1094.0,1456,7.0,238.6
2002,RB,Michael Bennett,00-0020514,MIN,255.0,351.0,1296.0,1647,6.0,231.7
2002,RB,Warrick Dunn,00-0004640,ATL,230.0,377.0,927.0,1304,9.0,228.4
2002,RB,Garrison Hearst,00-0007180,SF,215.0,317.0,972.0,1289,9.0,226.9
2002,RB,James Stewart,00-0015698,DET,231.0,333.0,1021.0,1354,6.0,217.4
2002,RB,Edgerrin James,00-0008241,IND,277.0,354.0,989.0,1343,3.0,211.3
2002,RB,Marcel Shipp,00-0020022,ARI,188.0,413.0,834.0,1247,9.0,208.7
2002,RB,Antowain Smith,00-0015091,NE,252.0,243.0,982.0,1225,8.0,201.5
2002,RB,Michael Pittman,00-0013013,TB,204.0,477.0,718.0,1195,1.0,180.5
2002,RB,Jamel White,00-0019057,CLE,106.0,452.0,470.0,922,3.0,173.2
2002,RB,Amos Zereoue,00-0018501,PIT,193.0,341.0,762.0,1103,4.0,172.3
2002,RB,Moe Williams,00-0017892,MIN,84.0,251.0,414.0,665,11.0,159.5
2002,RB,Stephen Davis,00-0004052,WAS,207.0,142.0,820.0,962,8.0,159.2
2002,RB,Mike Alstott,00-0000251,TB,146.0,242.0,548.0,790,7.0,152.0
2002,RB,Emmitt Smith,00-0015165,DAL,254.0,89.0,975.0,1064,5.0,150.4
2002,RB,Lamar Smith,00-0015242,CAR,209.0,167.0,737.0,904,7.0,148.4
2002,RB,William Green,00-0021150,CLE,243.0,113.0,887.0,1000,6.0,148.0
2002,RB,Anthony Thomas,00-0020403,CHI,214.0,163.0,721.0,884,6.0,142.4
2002,RB,James Allen,00-0000210,HOU,155.0,302.0,519.0,821,0.0,133.3
2002,RB,Jerome Bettis,00-0001215,PIT,187.0,57.0,666.0,723,9.0,131.3
2002,RB,Kevin Faulk,00-0005091,NE,52.0,379.0,271.0,650,5.0,130.0
2002,RB,Kevan Barlow,00-0020474,SF,145.0,136.0,675.0,811,5.0,123.1
2002,RB,Kenny Watson,00-0019808,WAS,116.0,253.0,534.0,787,2.0,122.7
2002,RB,Stacey Mack,00-0010240,JAC,98.0,79.0,436.0,515,9.0,116.5
2002,RB,Larry Centers,00-0002846,BUF,11.0,388.0,56.0,444,2.0,99.4
2002,RB,James Mungro,00-0020700,IND,97.0,81.0,336.0,417,8.0,98.7
2002,RB,Mike Anderson,00-0019594,DEN,84.0,167.0,386.0,553,4.0,95.3
2002,RB,Lamar Gordon,00-0021209,LAR,65.0,278.0,228.0,506,3.0,92.6
2002,RB,Thomas Jones,00-0019641,ARI,138.0,113.0,511.0,624,2.0,90.4
2002,RB,T.J. Duckett,00-0021376,ATL,130.0,61.0,507.0,568,4.0,89.8
2002,RB,Dee Brown,00-0020376,CAR,102.0,86.0,360.0,446,5.0,83.6
2002,RB,Cory Schlesinger,00-0014450,DET,49.0,263.0,139.0,402,2.0,83.2
2002,RB,Jonathan Wells,00-0021223,HOU,197.0,48.0,529.0,577,3.0,82.7
2002,RB,Dorsey Levens,00-0009829,PHI,75.0,124.0,411.0,535,2.0,82.5
2002,RB,Richie Anderson,00-0000339,NYJ,5.0,257.0,27.0,284,1.0,79.4
2002,RB,LaMont Jordan,00-0020462,NYJ,84.0,160.0,316.0,476,3.0,78.6
2002,RB,Ron Dayne,00-0019643,NYG,125.0,49.0,428.0,477,3.0,74.7
2002,RB,Dante Hall,00-0019539,KC,11.0,322.0,54.0,376,3.0,73.6
2002,RB,Rob Konrad,00-0009417,MIA,3.0,233.0,2.0,235,3.0,73.5
2002,RB,Tyrone Wheatley,00-0017486,LV,108.0,71.0,419.0,490,2.0,73.0
2002,RB,Aveion Cason,00-0019794,DET,26.0,288.0,107.0,395,2.0,70.5
2002,RB,William Henderson,00-0007254,GB,7.0,168.0,27.0,195,4.0,69.5
2002,RB,Troy Hambrick,00-0019516,DAL,79.0,99.0,317.0,416,1.0,66.6
2002,RB,Leon Johnson,00-0008568,CHI,103.0,125.0,329.0,454,1.0,64.5
2002,RB,Tony Fisher,00-0020964,GB,70.0,70.0,283.0,353,2.0,63.3
2002,RB,Ladell Betts,00-0021184,WAS,65.0,154.0,307.0,461,1.0,60.1
2002,RB,Zack Crockett,00-0003663,LV,40.0,0.0,118.0,118,8.0,59.8
2002,RB,Brad Hoover,00-0019100,CAR,31.0,187.0,129.0,316,2.0,58.6
2002,RB,Bob Christian,00-0002970,ATL,31.0,174.0,119.0,293,3.0,58.3
2002,RB,Tony Richardson,00-0013694,KC,22.0,125.0,81.0,206,3.0,56.6
2002,RB,John Simon,00-0021031,TEN,9.0,167.0,18.0,185,4.0,56.5
2002,RB,Mack Strong,00-0015830,SEA,23.0,120.0,94.0,214,2.0,55.4
2002,RB,Olandis Gary,00-0005816,DEN,37.0,148.0,147.0,295,1.0,53.5
2002,RB,Robert Edwards,00-0004774,MIA,20.0,126.0,107.0,233,2.0,53.3
2002,RB,Marc Edwards,00-0004768,NE,31.0,196.0,96.0,292,0.0,52.2
2002,RB,Chester Taylor,00-0021314,BAL,33.0,129.0,122.0,251,2.0,51.1
2002,RB,Fred Beasley,00-0000942,SF,26.0,152.0,75.0,227,1.0,50.7
2002,RB,Michael Wiley,00-0019614,DAL,22.0,144.0,168.0,312,1.0,50.2
2002,RB,Fred McCrary,00-0010747,LAC,2.0,96.0,1.0,97,3.0,47.7
2002,RB,Joel Makovicka,00-0010292,ARI,5.0,81.0,54.0,135,3.0,46.5
2002,RB,Nick Goings,00-0019831,CAR,50.0,91.0,188.0,279,0.0,45.9
2002,RB,Lorenzo Neal,00-0011958,CIN,9.0,133.0,31.0,164,1.0,43.4
2002,RB,Brandon Bennett,00-0001098,CIN,33.0,109.0,155.0,264,0.0,42.4
2002,RB,Stanley Pritchett,00-0013262,CHI,1.0,165.0,2.0,167,1.0,41.7
2002,RB,Robert Holcombe,00-0007579,TEN,47.0,91.0,242.0,333,0.0,41.3
2002,RB,Dan Kreider,00-0019135,PIT,6.0,122.0,16.0,138,1.0,39.8
2002,RB,Brian Westbrook,00-0021216,PHI,46.0,86.0,193.0,279,0.0,37.9
2002,RB,Charles Stackhouse,00-0020849,NYG,0.0,88.0,0.0,88,3.0,37.8
2002,RB,Terry Kirby,00-0009288,LV,16.0,115.0,51.0,166,1.0,35.6
2002,RB,Terrell Fletcher,00-0005324,LAC,26.0,62.0,128.0,190,1.0,35.0
2002,RB,Michael Cloud,00-0003136,KC,49.0,48.0,115.0,163,2.0,34.3
2002,RB,Alan Ricard,00-0018588,BAL,14.0,60.0,58.0,118,2.0,33.8
2002,RB,Aaron Stecker,00-0015601,TB,28.0,69.0,174.0,243,0.0,33.3
2002,RB,Rock Cartwright,00-0021357,WAS,3.0,121.0,22.0,143,1.0,31.3
2002,RB,Najeh Davenport,00-0021252,GB,39.0,33.0,184.0,217,1.0,30.7
2002,RB,Travis Minor,00-0020448,MIA,44.0,0.0,180.0,180,2.0,30.0
2002,RB,Nick Luchey,00-0017896,CIN,12.0,46.0,59.0,105,2.0,29.5
2002,RB,Bryan Johnson,00-0019172,WAS,1.0,114.0,0.0,114,0.0,26.4
2002,RB,Mike Green,00-0019576,TEN,21.0,57.0,71.0,128,1.0,25.8
2002,RB,Cecil Martin,00-0010436,PHI,1.0,126.0,-4.0,122,0.0,25.2
2002,RB,Jerald Sowell,00-0015420,NYJ,1.0,85.0,0.0,85,1.0,23.5
2002,RB,Reuben Droughns,00-0019610,DEN,4.0,53.0,11.0,64,2.0,23.4
2002,RB,Robert Thomas,00-0016316,DAL,10.0,80.0,31.0,111,0.0,23.1
2002,RB,Jon Ritchie,00-0013773,LV,0.0,66.0,0.0,66,1.0,22.6
2002,RB,Lamont Warren,00-0017218,DET,6.0,56.0,8.0,64,2.0,22.4
2002,RB,Rondell Mealey,00-0019534,GB,11.0,45.0,36.0,81,1.0,21.1
2002,RB,Adrian Peterson,00-0021306,CHI,19.0,18.0,101.0,119,1.0,20.9
2002,RB,James Fenderson,00-0020173,NO,13.0,38.0,65.0,103,1.0,20.3
2002,RB,Maurice Morris,00-0021182,SEA,32.0,25.0,153.0,178,0.0,18.8
2002,RB,Paul Smith,00-0019673,SF,18.0,33.0,90.0,123,0.0,17.3
2002,RB,Derrick Blaylock,00-0020315,KC,16.0,47.0,72.0,119,0.0,16.9
2002,RB,Rudi Johnson,00-0020407,CIN,17.0,34.0,67.0,101,0.0,16.1
2002,RB,Jarrod Baxter,00-0021253,HOU,7.0,33.0,14.0,47,1.0,15.7
2002,RB,Heath Evans,00-0020507,SEA,17.0,41.0,53.0,94,0.0,15.4
2002,RB,Greg Comella,00-0003344,TEN,1.0,70.0,0.0,70,0.0,15.0
2002,RB,Chris Fuamatu-Ma'afala,00-0005620,PIT,23.0,12.0,115.0,127,0.0,14.7
2002,RB,Damien Anderson,00-0021048,ARI,24.0,36.0,65.0,101,0.0,13.1
2002,RB,Ricky Williams,00-0020739,IND,11.0,20.0,35.0,55,1.0,12.5
2002,RB,Randy Jordan,00-0008921,LV,3.0,19.0,14.0,33,1.0,11.3
2002,RB,Omar Easy,00-0021087,KC,0.0,23.0,0.0,23,1.0,11.3
2002,RB,Terrelle Smith,00-0019587,NO,5.0,30.0,11.0,41,0.0,11.1
2002,RB,Daimon Shelton,00-0014775,CHI,0.0,34.0,0.0,34,0.0,10.4
2002,RB,Trung Canidate,00-0019649,LAR,17.0,31.0,48.0,79,0.0,9.9
2002,RB,Jesse Chatman,00-0020820,LAC,6.0,44.0,19.0,63,0.0,9.3
2002,RB,James Jackson,00-0020430,CLE,12.0,9.0,54.0,63,0.0,9.3
2002,RB,Verron Haynes,00-0021279,PIT,10.0,10.0,51.0,61,0.0,9.1
2002,RB,Doug Chapman,00-0019712,MIN,12.0,0.0,89.0,89,0.0,8.9
2002,RB,Sean Bennett,00-0001112,NYG,0.0,37.0,0.0,37,0.0,8.7
2002,RB,Jameel Cook,00-0020391,TB,0.0,43.0,0.0,43,0.0,8.3
2002,RB,Sammy Morris,00-0019484,BUF,2.0,48.0,5.0,53,0.0,8.3
2002,RB,Jim Finn,00-0005229,IND,5.0,31.0,8.0,39,0.0,7.9
2002,RB,Phillip Crosby,00-0019353,BUF,0.0,33.0,0.0,33,0.0,7.3
2002,RB,Rafael Cooper,00-0019725,DET,12.0,4.0,57.0,61,0.0,7.1
2002,RB,Brian Mitchell,00-0011399,PHI,0.0,0.0,0.0,0,0.0,6.3
2002,RB,Shawn Bryson,00-0002159,BUF,13.0,9.0,35.0,44,0.0,5.4
2002,RB,Chad Morton,00-0019590,NYJ,4.0,19.0,8.0,27,0.0,3.7
2002,RB,Jay Graham,00-0006208,GB,1.0,6.0,3.0,9,0.0,2.9
2002,RB,Patrick Pass,00-0019533,NE,4.0,0.0,27.0,27,0.0,2.7
2002,RB,J.R. Redmond,00-0019722,NE,4.0,5.0,2.0,7,0.0,2.7
2002,RB,Detron Smith,00-0015152,IND,0.0,14.0,0.0,14,0.0,2.4
2002,RB,Joe Montgomery,00-0011506,CAR,7.0,0.0,20.0,20,0.0,2.0
2002,RB,Curtis Keaton,00-0019466,NO,12.0,0.0,19.0,19,0.0,1.9
2002,RB,Jason McKie,00-0020805,DAL,0.0,7.0,0.0,7,0.0,1.7
2002,RB,Travis Jervey,00-0008391,ATL,10.0,0.0,17.0,17,0.0,1.7
2002,RB,Travis Stephens,00-0021386,TB,0.0,6.0,0.0,6,0.0,1.6
2002,RB,George Layne,00-0020479,ATL,1.0,11.0,5.0,16,0.0,1.6
