"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"50","Erron Kinney (FA)","13","19","173","13.3","31","0","0","0","0","0","0","10","30.3","3.0","0.0%"
"51","Reggie Kelly (FA)","14","20","162","11.6","33","0","0","0","0","0","0","13","30.2","2.3","0.0%"
"52","Terry Jones (FA)","11","21","106","9.6","27","0","1","0","0","0","0","10","27.6","2.8","0.0%"
"53","Tyrone Davis (FA)","9","11","107","11.9","24","0","1","0","0","0","0","8","25.7","3.2","0.0%"
"54","Mark Bruener (FA)","13","18","66","5.1","10","0","1","0","0","0","0","11","25.6","2.3","0.0%"
"55","David Sloan (FA)","12","25","127","10.6","29","0","0","0","0","0","0","13","24.7","1.9","0.0%"
"56","Brandon Manumaleuna (FA)","8","14","106","13.3","27","0","1","0","0","0","0","10","24.6","2.5","0.0%"
"57","John Gilmore (FA)","10","14","130","13.0","30","0","0","0","0","0","0","5","23.0","4.6","0.0%"
"58","Patrick Hape (FA)","6","14","26","4.3","7","0","2","0","0","0","0","8","20.6","2.6","0.0%"
"59","Jermaine Wiggins (FA)","10","15","62","6.2","17","0","1","0","0","0","1","8","20.2","2.5","0.0%"
"60","Walter Rasby (FA)","9","13","85","9.4","18","0","0","0","0","0","0","12","17.5","1.5","0.0%"
"61","David Martin (FA)","8","11","33","4.1","7","0","1","0","0","0","0","6","17.3","2.9","0.0%"
"62","John Jones (FA)","6","11","47","7.8","18","0","1","0","0","0","0","10","16.7","1.7","0.0%"
"63","Jerame Tuman (FA)","4","14","63","15.8","27","0","1","0","0","0","0","10","16.3","1.6","0.0%"
"64","Justin Swift (FA)","10","15","63","6.3","11","0","0","0","0","0","0","9","16.3","1.8","0.0%"
"65","Joe Dean Davenport (FA)","8","15","70","8.8","22","0","0","0","0","0","0","9","15.0","1.7","0.0%"
"66","James Hodgins (FA)","9","10","47","5.2","11","0","0","3","7","0","0","7","14.4","2.1","0.0%"
"67","Jabari Holloway (FA)","7","10","73","10.4","24","0","0","0","0","0","0","6","14.3","2.4","0.0%"
"68","Marcellus Rivers (FA)","2","2","25","12.5","17","0","1","0","0","0","0","13","12.5","1.0","0.0%"
"69","Aaron Shea (FA)","7","8","49","7.0","18","0","0","0","0","0","0","7","11.9","1.7","0.0%"
"70","Brian Kozlowski (FA)","6","9","59","9.8","14","0","0","0","0","0","0","10","11.9","1.2","0.0%"
"71","Darnell Sanders (FA)","3","5","23","7.7","14","0","1","0","0","0","0","5","11.3","2.3","0.0%"
"72","Fred Baxter (FA)","5","8","51","10.2","22","0","0","0","0","0","0","5","10.1","2.0","0.0%"
"73","John Owens (FA)","5","15","49","9.8","13","0","0","0","0","0","0","10","9.9","1.0","0.0%"
"74","Mike Roberg (FA)","2","4","17","8.5","15","0","1","0","0","0","0","4","9.7","2.4","0.0%"
"75","Billy Baber (FA)","2","3","10","5.0","7","0","1","0","0","0","0","4","9.0","2.3","0.0%"
"76","Shad Meier (FA)","1","4","17","17.0","17","0","1","0","0","0","0","3","8.7","2.9","0.0%"
"77","Ryan Hannam (FA)","1","1","16","16.0","16","0","1","0","0","0","0","6","8.6","1.4","0.0%"
"78","Desmond Clark (FA)","2","3","42","21.0","26","0","0","0","0","0","0","5","6.2","1.2","0.0%"
"79","Todd Yoder (FA)","2","5","26","13.0","16","0","0","0","0","0","0","10","4.6","0.5","0.0%"
"80","Justin Peelle (FA)","3","7","15","5.0","10","0","0","0","0","0","0","9","4.5","0.5","0.0%"
"81","Jason Dunn (FA)","2","3","16","8.0","11","0","0","0","0","0","0","6","3.6","0.6","0.0%"
"82","Chris Baker (FA)","2","3","14","7.0","10","0","0","0","0","0","0","5","3.4","0.7","0.0%"
"83","Stephen Trejo (FA)","2","4","13","6.5","8","0","0","1","0","0","0","9","3.3","0.4","0.0%"
"84","Mike Lucky (FA)","1","3","22","22.0","22","0","0","0","0","0","0","3","3.2","1.1","0.0%"
"85","Lamont Hall (FA)","2","3","6","3.0","4","0","0","0","0","0","0","4","2.6","0.7","0.0%"
"86","Leonard Stephens (FA)","1","4","13","13.0","13","0","0","0","0","0","0","4","2.3","0.6","0.0%"
"87","Mike Bartrum (FA)","1","2","8","8.0","8","0","0","0","0","0","0","6","1.8","0.3","0.0%"
"88","Matt Murphy (FA)","1","4","8","8.0","8","0","0","0","0","0","0","2","1.8","0.9","0.0%"
"89","Tony Stewart (FA)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"90","Chris Luzar (FA)","1","2","5","5.0","5","0","0","0","0","0","0","4","1.5","0.4","0.0%"
"91","Matt Cushing (FA)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"92","Marco Battaglia (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Randal Williams (FA)","0","0","0","0","0","0","0","0","0","0","0","8","0.0","0.0","0.0%"
"94","Mondriel Fulcher (FA)","0","1","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"95","Sean Brewer (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","John Allred (FA)","0","1","0","0","0","0","0","0","0","0","0","6","0.0","0.0","0.0%"
"97","Rod Rutledge (FA)","0","3","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"98","Kendall Gammon (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Mike Banks (FA)","0","0","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"100","Keith Heinrich (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Marcus Williams (FA)","0","0","0","0","0","0","0","0","0","0","0","9","0.0","0.0","0.0%"
"102","Casey Crawford (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"103","Jeb Putzier (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Bradford Banta (FA)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"105","Ed Perry (FA)","0","1","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"106","Matt Cercone (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Cory Geason (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"108","Brad St. Louis (FA)","0","0","0","0","0","0","0","0","0","0","0","8","0.0","0.0","0.0%"
"109","Brian Jennings (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"110","Mike Leach (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
""
""
