Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
47,Ben Patrick (FA),12,16,146,12.2,28,0,2,0,0,0,0,8,38.6,4.8,0.00%
48,Shawn Nelson (FA),17,29,156,9.2,25,0,1,0,0,0,1,10,36.6,3.7,0.00%
49,Gary Barnidge (FA),12,21,242,20.2,55,0,0,0,0,0,0,16,36.2,2.3,0.10%
50,Justin Peelle (FA),12,15,115,9.6,32,0,2,0,0,0,0,11,35.5,3.2,0.00%
51,Kellen Davis (FA),9,14,75,8.3,18,0,3,0,0,0,0,16,34.5,2.2,0.20%
52,Jerramy Stevens (FA),15,32,130,8.7,17,0,1,0,0,0,0,15,34,2.3,0.00%
53,Martellus Bennett (FA),15,30,159,10.6,21,0,0,0,0,0,0,14,30.9,2.2,23.00%
54,Robert Royal (FA),11,26,134,12.2,29,0,1,0,0,0,0,10,30.4,3,0.00%
55,Ernest Wilford (FA),11,21,123,11.2,30,0,1,0,0,0,0,12,29.3,2.4,0.00%
56,Daniel Coats (FA),16,31,150,9.4,23,0,0,0,0,0,1,12,29,2.4,0.00%
57,Casey Fitzsimmons (FA),18,27,128,7.1,12,0,0,0,0,0,1,11,28.8,2.6,0.00%
58,Evan Moore (FA),12,23,158,13.2,24,0,0,0,0,0,0,5,27.8,5.6,0.00%
59,Jeff Dugan (FA),6,6,52,8.7,25,0,2,3,7,0,0,9,23.9,2.7,0.00%
60,Todd Yoder (FA),4,5,9,2.3,3,0,3,0,0,0,0,6,22.9,3.8,0.00%
61,Steve Heiden (FA),10,17,73,7.3,14,0,1,0,0,0,1,7,21.3,3,0.00%
62,Derek Schouman (FA),9,11,103,11.4,27,0,0,0,0,0,0,2,19.3,9.7,0.00%
63,Tony Stewart (FA),10,15,78,7.8,19,0,0,0,0,0,0,14,17.8,1.3,0.00%
64,Billy Bajema (FA),8,11,94,11.8,27,0,0,0,0,0,0,16,17.4,1.1,0.00%
65,Anthony Becht (FA),7,12,61,8.7,16,0,1,0,0,0,1,11,17.1,1.6,0.00%
66,Jimmy Kleinsasser (FA),10,16,70,7,21,0,0,0,0,0,0,12,17,1.4,0.00%
67,Michael Gaines (FA),5,9,59,11.8,24,0,1,0,0,0,0,7,16.9,2.4,0.00%
68,Tom Santi (FA),8,11,107,13.4,31,0,0,0,0,0,1,3,16.7,5.6,0.00%
69,Jared Cook (FA),9,15,74,8.2,17,0,0,0,0,0,0,14,16.4,1.2,0.00%
70,Gijon Robinson (FA),9,15,62,6.9,19,0,0,0,0,0,0,10,15.2,1.5,0.00%
71,Matt Spaeth (FA),5,7,25,5,9,0,1,0,0,0,0,16,13.5,0.8,0.00%
72,Travis Beckum (FA),8,10,55,6.9,15,0,0,0,0,0,0,8,13.5,1.7,0.00%
73,John Phillips (FA),7,9,62,8.9,23,0,0,0,0,0,0,16,13.2,0.8,0.00%
74,Kris Wilson (FA),4,6,28,7,21,0,1,0,0,0,0,7,12.8,1.8,0.00%
75,James Casey (FA),6,12,64,10.7,32,0,0,0,0,0,0,15,12.4,0.8,0.00%
76,Madison Hedgecock (FA),4,9,23,5.8,9,0,1,0,0,0,0,9,12.3,1.4,0.00%
77,Kory Sperry (FA),3,6,31,10.3,13,0,1,0,0,0,0,8,12.1,1.5,0.00%
78,Jonathan Stupar (FA),6,11,40,6.7,17,0,0,0,0,0,0,9,10,1.1,0.00%
79,Greg Estandia (FA),4,13,45,11.3,18,0,0,0,0,0,0,6,8.5,1.4,0.00%
80,Darcy Johnson (FA),5,7,32,6.4,14,0,0,0,0,0,0,5,8.2,1.6,0.00%
81,Stephen Spach (FA),4,10,38,9.5,22,0,0,0,0,0,0,6,7.8,1.3,0.00%
82,Ben Hartsock (FA),1,4,2,2,2,0,1,0,0,0,0,16,7.2,0.5,0.00%
83,Jacob Tamme (FA),3,10,35,11.7,21,0,0,0,0,0,0,16,6.5,0.4,0.00%
84,Brandon Manumaleuna (FA),5,7,13,2.6,11,0,0,0,0,0,0,7,6.3,0.9,0.00%
85,Brandon Myers (FA),4,6,19,4.8,6,0,0,0,0,0,0,11,5.9,0.5,0.00%
86,Alex Smith (FA),3,8,25,8.3,11,0,0,0,0,0,0,16,5.5,0.3,0.00%
87,John Gilmore (FA),3,7,23,7.7,9,0,0,0,0,0,0,7,5.3,0.8,0.00%
88,Isaiah Stanback (FA),3,7,22,7.3,9,0,0,0,0,0,0,6,5.2,0.9,0.00%
89,L.J. Smith (FA),2,3,31,15.5,26,0,0,0,0,0,0,4,5.1,1.3,0.00%
90,John Owens (FA),3,6,16,5.3,8,0,0,0,0,0,0,6,4.6,0.8,0.00%
91,Jake Nordin (FA),2,3,26,13,14,0,0,0,0,0,0,3,4.6,1.5,0.00%
92,David Johnson (FA),2,4,9,4.5,5,0,0,0,0,0,0,15,2.9,0.2,0.00%
93,Jake O'Connell (FA),2,10,7,3.5,4,0,0,0,0,0,0,4,2.7,0.7,0.00%
94,Joe Klopfenstein (FA),1,2,11,11,11,0,0,0,0,0,0,1,2.1,2.1,0.00%
95,Anthony Hill (FA),1,2,9,9,9,0,0,0,0,0,0,2,1.9,1,0.00%
96,Bear Pascoe (FA),1,1,9,9,9,0,0,0,0,0,0,4,1.9,0.5,0.00%
97,Tory Humphrey (FA),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.00%
98,Dan Gronkowski (FA),1,3,4,4,4,0,0,0,0,0,0,2,1.4,0.7,0.00%
99,Cameron Morrah (FA),1,1,3,3,3,0,0,0,0,0,0,3,1.3,0.4,0.00%
100,Zach Potter (FA),1,1,3,3,3,0,0,0,0,0,0,1,1.3,1.3,0.00%
101,Matthew Mulligan (FA),1,1,2,2,2,0,0,0,0,0,0,5,1.2,0.2,0.00%
102,Colin Cloherty (FA),1,1,2,2,2,0,0,0,0,0,0,1,1.2,1.2,0.00%
103,Michael Matthews (FA),0,1,0,0,0,0,0,0,0,0,0,2,0,0,0.00%
104,Brad St. Louis (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00%
105,Brian Jennings (FA),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.00%
106,Clark Harris (FA),0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.00%
107,Craig Stevens (FA),0,1,0,0,0,0,0,0,0,0,0,12,0,0,0.00%
108,Mike Leach (FA),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.00%
109,Richard Quinn (FA),0,1,0,0,0,0,0,0,0,0,0,15,0,0,0.00%
